apartment_id,name,num_bedrooms,num_bathrooms,num_beds,area,maximum_guests,rating,review_count,like_count,bedType_name,roomType_name,propertyType_name,nightly_price_vnd,ward,district,city,latitude,longitude,amenities
33408,TeHouse-Private Bunk Bed Room,1,1,1,15,3,5,1,18,Bunk bed,Phòng riêng,Khác,285616.2551,,Bình Thạnh,Hồ Chí Minh,10.8180337,106.7223971,"[""Cho thú cưng"",""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Câu cá"",""Wifi"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Xà phòng tắm"",""Internet""]"
66861,AYA Homestay 2 - DELUXE TWIN BED G,1,1,2,28,3,0,0,0,Twins Bed,Phòng riêng,Nhà riêng,918304.53,,Quận 1,Hồ Chí Minh,10.7933762,106.6884603,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Máy sấy"",""Internet"",""Cửa sổ""]"
25777,Green Apartment - A2,1,1,1,35,2,0,0,1,Queen Size,Phòng riêng,Căn hộ dịch vụ,941850.8,Đa Kao,Quận 1,Hồ Chí Minh,10.7900557,106.6991118,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
29078,JOO's APT - View LANDMARK 81 #2,1,1,1,40,2,0,0,12,King size,Phòng riêng,Căn hộ Studio,663298.4259,Phường 22,Bình Thạnh,Hồ Chí Minh,10.8105831,106.7091422,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Thang máy"",""Máy sấy""]"
29756,"ღ Isabelle Luxury Homes Landmark 81 ღ 2BRs, Bright APT , FREE Gym",2,2,2,76,6,5,1,3,Queen Size,Nguyên căn,Căn hộ chung cư,2.4490475427e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7956957,106.7188272,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
27211,Saffron Casa - 3504,3,2,3,100,6,0,0,1,Real Bed,Nguyên căn,Căn hộ chung cư,3.60257931e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7924016,106.722857,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Máy sấy""]"
28530,Vinhomes Central Park- High Floor- 1bedroom,1,1,1,45,3,0,0,2,King size,Nguyên căn,Căn hộ chung cư,1.29504485e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7937418,106.7239916,"[""BBQ"",""Lò vi sóng"",""Wifi"",""Điều hoà"",""Dầu gội, dầu xả"",""Bể Bơi"",""Bếp Ga"",""Thang máy"",""Smart tivi""]"
25263,Anhouse Saigon B202,1,1,1,25,2,0,0,5,King size,Phòng riêng,Căn hộ dịch vụ,387807.0669,,Quận 1,Hồ Chí Minh,10.764731,106.691214,"[""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
33603,H&T Apartment 3★10 mins to Center★Near China Town,1,1,1,40,3,5,1,11,King size,Nguyên căn,Căn hộ Studio,894758.26,Phường 4,Quận 5,Hồ Chí Minh,10.7607535,106.680744,"[""BBQ"",""Bếp điện"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
38352,High-floor aparthotel w/ big beds and daily towels,3,3,3,105,8,0,0,2,Queen Size,Nguyên căn,Khác,1.60114636e+06,Phường 12,Quận 4,Hồ Chí Minh,10.765769,106.7031392,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Bể Bơi"",""Khăn tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Cửa sổ"",""Nhà bếp""]"
13339,A Gentle Memory of Saigon O3,1,1,1,35,3,4,16,90,Queen Size,Nguyên căn,Căn hộ Studio,806224.2848,Bến Nghé,Quận 1,Hồ Chí Minh,10.777175,106.704693,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
35142,GAM HOMESTAY - HO CHI MINH- BINH THANH,1,1,1,20,3,5,2,47,Queen Size,Phòng riêng,Nhà riêng,353194.05,Phường 22,Bình Thạnh,Hồ Chí Minh,10.791838312693,106.71550217235,"[""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Xà phòng tắm"",""Máy sấy"",""Cửa sổ"",""Nhà bếp""]"
25006,Perfect Room in City Center,1,1,1,20,2,0,0,2,Real Bed,Phòng riêng,Căn hộ dịch vụ,357196.9159,Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,10.768573,106.694407,"[""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy"",""Internet""]"
69903,Minty Studio - Center -  Pool/Gym - Netflix - Cho Thuê 7 Ngày,1,1,1,35,2,0,0,0,King size,Nguyên căn,Căn hộ chung cư,714393.8318,Phường 12,Quận 4,Hồ Chí Minh,10.7666502,106.7029143,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Bể Bơi"",""Khăn tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
32277,Unihouse Apartment home stay in Ben Thanh Market ,1,1,1,40,2,0,0,2,King size,Phòng riêng,Nhà riêng,561107.6141,Bến Thành,Quận 1,Hồ Chí Minh,10.7720525,106.6932973,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
38100,Center District 1 - Spacious Loft with garden,2,1,2,100,4,0,0,7,Real Bed,Nguyên căn,Căn hộ Studio,941850.8,,Quận 1,Hồ Chí Minh,10.7693846,106.7006138,"[""Wifi"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả""]"
28735,SAIGON ROYAL-3BR 3WC-10 STARS-180m2-SG CENTER WITH BEST VIEW,3,3,3,180,7,0,0,2,King size,Nguyên căn,Căn hộ dịch vụ,8.4182624504e+06,Phường 12,Quận 4,Hồ Chí Minh,10.767112939484,106.70392505026,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Hướng biển"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
24485,SUMMER HOUSE♙♞BenThanh*BuiVien*Terrace,1,1,1,16,3,4,7,84,Queen Size,Phòng riêng,Nhà riêng,306101.51,,Quận 1,Hồ Chí Minh,10.7700973,106.6897055,"[""Cho thú cưng"",""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Cửa sổ""]"
67878,LUXURY HIGH FLOOR APT IN CITY CENTER * FREE POOL & GYM,2,2,2,65,4,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,1.3265968518e+06,,Quận 4,Hồ Chí Minh,10.7637443,106.6999369,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
30194,SStay ★ Luxury 3 BR ★ Central Saigon | Amazing City View,3,2,3,97,7,5,3,22,Queen Size,Nguyên căn,Căn hộ chung cư,2.856162551e+06,Phường 6,Quận 4,Hồ Chí Minh,10.7628507,106.6985428,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
18730,Nest Vinhome CenntralPark 2Br Delux P6B,2,2,2,70,4,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,5.8865675e+06,,Bình Thạnh,Hồ Chí Minh,10.7947506,106.7219896,"[""Cho thú cưng"",""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
16879,"David Homes - Convenient room next to the airport, 400m walking to the International Termimals",1,1,1,80,3,0,0,4,Queen Size,Phòng riêng,Nhà riêng,470925.4,,Tân Bình,Hồ Chí Minh,10.8113659,106.6651164,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
14828,"""Take It Easy"" @ District 1",1,1,1,26,4,0,0,2,Twins Bed,Phòng riêng,Căn hộ Studio,1.6246926300000001e+06,Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,10.7804955,106.6939696,"[""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
37452,Luxury Studio in District 4,1,1,1,40,3,0,0,1,Queen Size,Nguyên căn,Căn hộ Studio,612203.02,Phường 6,Quận 4,Hồ Chí Minh,10.7637443,106.6999369,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
30220,Luxury 2BR Room - Masteri Millennium,2,2,2,80,7,5,1,5,King size,Nguyên căn,Căn hộ dịch vụ,1.0204953418e+06,Phường 6,Quận 4,Hồ Chí Minh,10.7637443,106.6999369,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
34058,Cho thuê căn hộ dịch vụ 2 PN ngắn ngày cao cấp 5* tại Vinhome Central park,2,2,2,85,6,0,0,3,King size,Nguyên căn,Khác,1.8877044659000002e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7937418,106.7239916,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Hướng biển"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Bể bơi cá nhân"",""Nhà bếp""]"
29480,Tripporo Quận 8 gần Quận 1,1,1,1,42,3,0,0,0,Queen Size,Phòng riêng,Căn hộ dịch vụ,499887.31210000004,Phường 2,Quận 8,Hồ Chí Minh,10.748271,106.687597,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
32998,AIRPORT HOMESTAY- LUXURY STUDIO- FREE GYM-POOL,1,1,1,36,2,5,1,3,King size,Nguyên căn,Căn hộ chung cư,867444.5868,Phường 9,Phú Nhuận,Hồ Chí Minh,10.8095301,106.6719222,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Tủ đựng rượu"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
27405,Biệt thự Plumeria Deluxe 2,1,1,1,120,2,0,0,2,King size,Nguyên căn,Biệt Thự,1.8368445227e+06,,Quận 9,Hồ Chí Minh,10.8075496,106.8591387,"[""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
41790,Studio near Bui Vien Walking street,1,1,1,25,2,0,0,2,Queen Size,Phòng riêng,Căn hộ Studio,765253.775,Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,10.76639,106.689701,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy"",""Internet"",""Nhà bếp""]"
35123,Awesome Luxury 2Brs Apt Near Airport/ Free Gym & Pool,2,2,2,74,6,0,0,1,Queen Size,Nguyên căn,Căn hộ dịch vụ,1.53050755e+06,Phường 9,Phú Nhuận,Hồ Chí Minh,10.8087745,106.6703938,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
42830,JUSTAY✪︎ Lux Millennium Studio - Căn hộ ven sông ,1,1,1,38,4,0,0,9,Queen Size,Nguyên căn,Khác,515192.38759999996,Phường 6,Quận 4,Hồ Chí Minh,10.7630468,106.6985901,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy ăn"",""Bể Bơi"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
13253,T1 Masteri Thao Dien,2,2,2,64,5,0,0,1,Real Bed,Nguyên căn,Căn hộ chung cư,1.5321557888999998e+06,Thảo Điền,Quận 2,Hồ Chí Minh,10.8026886,106.7403156,"[""BBQ"",""Bếp điện"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi""]"
42814,"TiNi House - DREAMY ROOM - Gần chợ Bến Thành, Bùi Viện",1,2,2,25,6,0,0,2,Queen Size,Phòng riêng,Căn hộ chung cư,765253.775,,Quận 1,Hồ Chí Minh,10.766812,106.699549,"[""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
21668,"Superior 1BR Pool View, Service Apartment #07-12",1,1,1,66,2,0,0,3,Queen Size,Nguyên căn,Căn hộ dịch vụ,4.2383286e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7953932,106.7221667,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
35289,Homestay In 3D (male bunk bed room) giường tầng nam nử,1,1,1,30,1,5,1,3,Bunk bed,Phòng riêng,Khác,127620.7834,Phường 9,Quận 4,Hồ Chí Minh,10.763814730381,106.70108352711,"[""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ""]"
30113,"⭐️ Let It Be, 3Brs Luxury Apt w/ Free Gym, Pool & Pick-up ⭐️",3,2,3,90,8,5,5,13,Queen Size,Nguyên căn,Căn hộ dịch vụ,2.1429460327000003e+06,Phường 9,Phú Nhuận,Hồ Chí Minh,10.8093725,106.6727147,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
33546,Your Awesome Home w/ Flight view from Big Balcony,2,2,2,75,7,0,0,4,Queen Size,Nguyên căn,Căn hộ chung cư,1.3265968518e+06,Phường 9,Phú Nhuận,Hồ Chí Minh,10.8086314,106.6714776,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
67741,❀ Deluxe Apartment With Lush Terrace ❀ サービスアパート,1,1,1,40,2,0,0,5,King size,Phòng riêng,Căn hộ dịch vụ,1.1224506909e+06,Phường 19,Bình Thạnh,Hồ Chí Minh,10.7896699,106.710004,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Gần sân golf"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
32009,Homestay Perominh,2,2,2,100,6,0,0,6,Queen Size,Nguyên căn,Căn hộ chung cư,918304.53,Phường 2,Bình Thạnh,Hồ Chí Minh,10.8035865,106.7016041,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
12074,POLAR BEER 2K - 2BR apartment at Vinhomes Central Park ,2,2,2,,6,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,1.9564595743000002e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7947506,106.7219896,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
22629,"Smiley Apartment 3 - Căn hộ 1 phòng ngủ có bếp nấu ăn đường Nguyễn Trãi, quận 1 - 2",1,1,1,40,2,0,0,2,Real Bed,Phòng riêng,Căn hộ dịch vụ,509070.35740000004,Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh,10.760525,106.686291,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Khăn tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
19396,SunriseHome Spacious Charming Serviced Apartment,1,1,1,85,3,0,0,1,Queen Size,Nguyên căn,Căn hộ dịch vụ,1.53050755e+06,,Quận 1,Hồ Chí Minh,10.7884855,106.6995645,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
13611,F5 Sweet House - Room 3,1,1,1,45,2,5,4,27,Real Bed,Phòng riêng,Căn hộ Studio,400757.5154,Phường 21,Bình Thạnh,Hồ Chí Minh,10.796849554992,106.71077048333,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Máy sấy""]"
